UTC, GPSSecondsToday, TickCount, EventID, CoarseMarker, Pitch, Roll, Heading, PitchRate, RollRate, YawRate, AccelX, AccelY, AccelZ, GForce, Longitude, Latitude, GPSAltitude, VelocityEast, VelocityNorth, VelocityDown, GroundSpeed-kt, GroundTrack, FlightPathAngle, IAS-kt, Altitude, VSI, INSMode, AHRSStatus, MagStatus, GPSValid,  Aileron,  Elevator,  Rudder,  AoS,  AoA,  Analog 5,  Analog 6,  Analog 7,  Analog 8,  Analog 9,  Analog 10,  Analog 11,  Analog 12,  Analog 13,  Analog 14,  Analog 15,  Digital0, Digital1, Digital2, Digital3
14:25:53, 51953.957, 1505862, 3, 1, 13.100000, 0.900000, 318.500000, -0.100000, 1.100000, 0.100000, 2.663484, -0.137091, -9.234063, 0.941675, 21.827655, -33.590432, 8368.000000, -27.515449, 6.510570, -1.483796, 54.000000, 283.400000, 0.000000, 60.000000, 7996.000000, 372.000000, 0, 0, 0, 0, 52.578503, 75.289673, 72.164154, -3.779018, 15.708350, 0.122760, 0.123640, 0.121640, 0.123480, 0.122720, 0.123560, 0.122120, 0.123480, 0.123920, 0.122680, 0.122560, 0, 1, 0, 0
14:25:54, 51954.015, 1505941, 3, 1, 13.100000, 1.000000, 318.500000, -0.200000, 1.300000, 0.100000, 2.790783, 0.048961, -8.656322, 0.882758, 21.827595, -33.590420, 8369.000000, -27.515444, 6.510586, -1.483821, 54.000000, 283.300000, 0.000000, 60.000000, 7996.000000, 367.000000, 0, 0, 0, 0, 52.578503, 75.289673, 72.164154, -3.779018, 15.708350, 0.122760, 0.123640, 0.121640, 0.123480, 0.122720, 0.123560, 0.122120, 0.123480, 0.123920, 0.122680, 0.122560, 0, 1, 0, 0
14:25:54, 51954.067, 1505993, 3, 1, 13.000000, 1.100000, 318.500000, -0.400000, 1.200000, 0.200000, 2.565562, 0.019584, -8.842375, 0.901731, 21.827595, -33.590420, 8369.000000, -27.515444, 6.510586, -1.483821, 54.000000, 283.300000, 0.000000, 60.100000, 7996.000000, 364.000000, 0, 0, 0, 0, 51.902359, 75.455200, 72.193184, -3.718750, 15.528565, 0.123680, 0.123680, 0.122240, 0.123240, 0.123160, 0.123320, 0.122200, 0.123520, 0.123160, 0.121960, 0.121560, 0, 1, 0, 0
14:25:54, 51954.132, 1506058, 3, 1, 13.000000, 1.200000, 318.500000, -0.400000, 1.100000, 0.300000, 2.898497, 0.000000, -8.979466, 0.915711, 21.827595, -33.590420, 8369.000000, -27.515444, 6.510586, -1.483821, 54.000000, 283.300000, 0.000000, 60.100000, 7996.000000, 360.000000, 0, 0, 0, 0, 51.902359, 75.455200, 72.193184, -3.718750, 15.528565, 0.123680, 0.123680, 0.122240, 0.123240, 0.123160, 0.123320, 0.122200, 0.123520, 0.123160, 0.121960, 0.121560, 0, 1, 0, 0
14:25:54, 51954.214, 1506140, 3, 1, 13.000000, 1.200000, 318.600000, -0.700000, 0.600000, 0.300000, 2.536185, 0.039169, -8.783621, 0.895739, 21.827536, -33.590408, 8370.000000, -27.741798, 6.562003, -1.340870, 55.000000, 283.400000, 0.000000, 60.200000, 7996.000000, 355.000000, 0, 0, 0, 0, 51.203300, 75.812126, 72.212540, -3.689732, 15.835398, 0.122800, 0.122840, 0.123320, 0.122760, 0.122840, 0.123640, 0.122080, 0.122840, 0.122200, 0.122440, 0.122480, 0, 1, 0, 0
14:25:54, 51954.263, 1506189, 3, 1, 12.900000, 1.300000, 318.600000, -0.800000, 0.600000, 0.400000, 2.927874, -0.068546, -9.204687, 0.938679, 21.827536, -33.590408, 8370.000000, -27.741798, 6.562003, -1.340870, 55.000000, 283.400000, 0.000000, 60.200000, 7997.000000, 353.000000, 0, 0, 0, 0, 51.203300, 75.812126, 72.212540, -3.689732, 15.835398, 0.122800, 0.122840, 0.123320, 0.122760, 0.122840, 0.123640, 0.122080, 0.122840, 0.122200, 0.122440, 0.122480, 0, 1, 0, 0
14:25:54, 51954.329, 1506255, 3, 1, 12.800000, 1.300000, 318.600000, -0.900000, 0.200000, 0.400000, 2.594938, 0.117507, -8.646530, 0.881759, 21.827536, -33.590408, 8370.000000, -27.741798, 6.562003, -1.340870, 55.000000, 283.400000, 0.000000, 60.200000, 7997.000000, 351.000000, 0, 0, 0, 0, 51.203300, 75.812126, 72.212540, -3.689732, 15.835398, 0.122800, 0.122840, 0.123320, 0.122760, 0.122840, 0.123640, 0.122080, 0.122840, 0.122200, 0.122440, 0.122480, 0, 1, 0, 0
14:25:54, 51954.414, 1506340, 3, 1, 12.700000, 1.300000, 318.700000, -1.300000, 0.300000, 0.500000, 2.878913, -0.107714, -9.292817, 0.947666, 21.827476, -33.590396, 8371.000000, -27.854972, 6.638500, -1.235682, 55.000000, 283.500000, 0.000000, 60.300000, 7997.000000, 347.000000, 0, 0, 0, 0, 50.538620, 76.386307, 71.999611, -3.564732, 16.031961, 0.123640, 0.122080, 0.123560, 0.123440, 0.123120, 0.123320, 0.121280, 0.122520, 0.122080, 0.122360, 0.121360, 0, 1, 0, 0
14:25:54, 51954.460, 1506386, 3, 1, 12.700000, 1.300000, 318.700000, -1.300000, -0.100000, 0.400000, 2.741822, 0.156676, -8.548608, 0.871773, 21.827476, -33.590396, 8371.000000, -27.854972, 6.638500, -1.235682, 55.000000, 283.500000, 0.000000, 60.400000, 7997.000000, 346.000000, 0, 0, 0, 0, 50.538620, 76.386307, 71.999611, -3.564732, 16.031961, 0.123640, 0.122080, 0.123560, 0.123440, 0.123120, 0.123320, 0.121280, 0.122520, 0.122080, 0.122360, 0.121360, 0, 1, 0, 0
14:25:54, 51954.525, 1506451, 3, 1, 12.500000, 1.300000, 318.700000, -1.700000, 0.000000, 0.400000, 2.732029, -0.068546, -9.322193, 0.950662, 21.827476, -33.590396, 8371.000000, -27.854972, 6.638500, -1.235682, 55.000000, 283.500000, 0.000000, 60.400000, 7998.000000, 343.000000, 0, 0, 0, 0, 50.114601, 76.825989, 71.564072, -3.763393, 16.144627, 0.122720, 0.122680, 0.122920, 0.123200, 0.123520, 0.122760, 0.122160, 0.123040, 0.123480, 0.122240, 0.122920, 0, 1, 0, 0
14:25:54, 51954.591, 1506517, 3, 1, 12.400000, 1.300000, 318.700000, -1.600000, -0.400000, 0.300000, 2.820159, 0.088130, -8.558400, 0.872772, 21.827476, -33.590396, 8371.000000, -27.854972, 6.638500, -1.235682, 55.000000, 283.500000, 0.000000, 60.500000, 7998.000000, 340.000000, 0, 0, 0, 0, 50.114601, 76.825989, 71.564072, -3.763393, 16.144627, 0.122720, 0.122680, 0.122920, 0.123200, 0.123520, 0.122760, 0.122160, 0.123040, 0.123480, 0.122240, 0.122920, 0, 1, 0, 0
14:25:54, 51954.656, 1506582, 3, 1, 12.300000, 1.300000, 318.800000, -2.000000, -0.300000, 0.300000, 2.643899, -0.048961, -9.145933, 0.932687, 21.827415, -33.590383, 8371.000000, -28.024811, 6.691707, -1.315796, 55.000000, 283.500000, 0.000000, 60.500000, 7998.000000, 335.000000, 0, 0, 0, 0, 50.114601, 76.825989, 71.564072, -3.763393, 16.144627, 0.122720, 0.122680, 0.122920, 0.123200, 0.123520, 0.122760, 0.122160, 0.123040, 0.123480, 0.122240, 0.122920, 0, 1, 0, 0
14:25:54, 51954.722, 1506648, 3, 1, 12.200000, 1.300000, 318.800000, -1.900000, -0.200000, 0.200000, 2.888705, 0.019584, -8.812998, 0.898735, 21.827415, -33.590383, 8371.000000, -28.024811, 6.691707, -1.315796, 55.000000, 283.500000, 0.000000, 60.600000, 7998.000000, 331.000000, 0, 0, 0, 0, 50.045841, 77.151871, 71.554398, -3.707589, 15.816221, 0.123600, 0.123720, 0.123120, 0.123480, 0.122640, 0.123320, 0.122160, 0.123400, 0.122480, 0.121520, 0.123040, 0, 1, 0, 0
14:25:54, 51954.807, 1506733, 3, 1, 12.000000, 1.200000, 318.800000, -2.000000, -0.600000, 0.100000, 2.585146, 0.009792, -9.048011, 0.922702, 21.827354, -33.590370, 8372.000000, -28.024805, 6.691723, -1.315823, 56.000000, 283.600000, 0.000000, 60.700000, 7998.000000, 327.000000, 0, 0, 0, 0, 50.045841, 77.151871, 71.554398, -3.707589, 15.816221, 0.123600, 0.123720, 0.123120, 0.123480, 0.122640, 0.123320, 0.122160, 0.123400, 0.122480, 0.121520, 0.123040, 0, 1, 0, 0
14:25:54, 51954.853, 1506779, 3, 1, 11.900000, 1.200000, 318.800000, -2.100000, -0.500000, 0.100000, 2.918082, -0.127299, -9.106765, 0.928693, 21.827354, -33.590370, 8372.000000, -28.296495, 6.932693, -1.182812, 56.000000, 283.600000, 0.000000, 60.800000, 7998.000000, 324.000000, 0, 0, 0, 0, 50.297958, 77.043243, 71.351143, -3.667411, 15.300838, 0.123560, 0.122640, 0.123040, 0.123560, 0.123360, 0.123640, 0.120640, 0.123440, 0.122760, 0.122600, 0.121360, 0, 1, 0, 0
14:25:54, 51954.918, 1506844, 3, 1, 11.800000, 1.200000, 318.800000, -2.100000, 0.000000, 0.000000, 2.536185, -0.019584, -8.959881, 0.913714, 21.827354, -33.590370, 8372.000000, -28.296495, 6.932693, -1.182812, 56.000000, 283.600000, 0.000000, 60.900000, 7999.000000, 319.000000, 0, 0, 0, 0, 50.297958, 77.043243, 71.351143, -3.667411, 15.300838, 0.123560, 0.122640, 0.123040, 0.123560, 0.123360, 0.123640, 0.120640, 0.123440, 0.122760, 0.122600, 0.121360, 0, 1, 0, 0
14:25:54, 51954.985, 1506911, 3, 1, 11.600000, 1.200000, 318.800000, -2.300000, 0.100000, 0.100000, 2.820159, -0.166468, -9.224271, 0.940676, 21.827354, -33.590370, 8372.000000, -28.296495, 6.932693, -1.182812, 56.000000, 283.600000, 0.000000, 61.000000, 7999.000000, 316.000000, 0, 0, 0, 0, 50.355259, 76.794952, 71.496323, -3.591518, 15.094686, 0.122920, 0.122920, 0.123280, 0.122760, 0.122840, 0.123600, 0.122200, 0.122520, 0.122720, 0.123120, 0.121960, 0, 1, 0, 0
14:25:55, 51955.048, 1506989, 3, 1, 11.500000, 1.200000, 318.800000, -2.200000, 0.000000, 0.100000, 2.477432, 0.117507, -8.597569, 0.876766, 21.827292, -33.590357, 8373.000000, -28.296490, 6.932710, -1.182838, 56.000000, 283.700000, 0.000000, 61.100000, 7999.000000, 314.000000, 0, 0, 0, 0, 50.355259, 76.794952, 71.496323, -3.591518, 15.094686, 0.122920, 0.122920, 0.123280, 0.122760, 0.122840, 0.123600, 0.122200, 0.122520, 0.122720, 0.123120, 0.121960, 0, 1, 0, 0
14:25:55, 51955.100, 1507041, 3, 1, 11.300000, 1.200000, 318.800000, -2.400000, 0.300000, 0.200000, 2.634107, -0.166468, -9.145933, 0.932687, 21.827292, -33.590357, 8373.000000, -28.296490, 6.932710, -1.182838, 56.000000, 283.700000, 0.000000, 61.100000, 7999.000000, 311.000000, 0, 0, 0, 0, 50.355259, 76.794952, 71.496323, -3.591518, 15.094686, 0.122920, 0.122920, 0.123280, 0.122760, 0.122840, 0.123600, 0.122200, 0.122520, 0.122720, 0.123120, 0.121960, 0, 1, 0, 0
14:25:55, 51955.165, 1507106, 3, 1, 11.100000, 1.200000, 318.900000, -2.400000, 0.100000, 0.200000, 2.467639, 0.146883, -8.323387, 0.848806, 21.827292, -33.590357, 8373.000000, -28.296490, 6.932710, -1.182838, 56.000000, 283.700000, 0.000000, 61.200000, 7999.000000, 309.000000, 0, 0, 0, 0, 50.114601, 76.696671, 71.447929, -3.299107, 14.840591, 0.123640, 0.123120, 0.123000, 0.123440, 0.122520, 0.123280, 0.122280, 0.122760, 0.122960, 0.122440, 0.122520, 0, 1, 0, 0
14:25:55, 51955.231, 1507172, 3, 1, 11.000000, 1.300000, 318.900000, -2.400000, 0.400000, 0.200000, 2.457847, -0.137091, -8.881544, 0.905725, 21.827231, -33.590344, 8375.000000, -28.409664, 7.009208, -1.077652, 56.000000, 283.900000, 0.000000, 61.300000, 8000.000000, 308.000000, 0, 0, 0, 0, 50.114601, 76.696671, 71.447929, -3.299107, 14.840591, 0.123640, 0.123120, 0.123000, 0.123440, 0.122520, 0.123280, 0.122280, 0.122760, 0.122960, 0.122440, 0.122520, 0, 1, 0, 0
14:25:55, 51955.296, 1507237, 3, 1, 10.800000, 1.300000, 318.900000, -2.200000, 0.200000, 0.400000, 2.506808, 0.127299, -8.284218, 0.844811, 21.827231, -33.590344, 8375.000000, -28.409664, 7.009208, -1.077652, 56.000000, 283.900000, 0.000000, 61.400000, 8000.000000, 303.000000, 0, 0, 0, 0, 50.057301, 76.484589, 71.583435, -3.390625, 14.392329, 0.123600, 0.123560, 0.121680, 0.123560, 0.122840, 0.123560, 0.121280, 0.123360, 0.122560, 0.123000, 0.122600, 0, 1, 0, 0
14:25:55, 51955.362, 1507303, 3, 1, 10.700000, 1.300000, 318.900000, -1.900000, 0.700000, 0.600000, 2.408886, -0.068546, -8.715076, 0.888749, 21.827231, -33.590344, 8375.000000, -28.409664, 7.009208, -1.077652, 56.000000, 283.900000, 0.000000, 61.500000, 8000.000000, 295.000000, 0, 0, 0, 0, 50.057301, 76.484589, 71.583435, -3.390625, 14.392329, 0.123600, 0.123560, 0.121680, 0.123560, 0.122840, 0.123560, 0.121280, 0.123360, 0.122560, 0.123000, 0.122600, 0, 1, 0, 0
14:25:55, 51955.427, 1507368, 3, 1, 10.600000, 1.400000, 319.000000, -1.700000, 0.900000, 0.600000, 2.545977, 0.137091, -8.352764, 0.851801, 21.827169, -33.590331, 8375.000000, -28.596465, 7.142054, -1.057305, 57.000000, 284.000000, 0.000000, 61.600000, 8000.000000, 291.000000, 0, 0, 0, 0, 50.057301, 76.484589, 71.583435, -3.390625, 14.392329, 0.123600, 0.123560, 0.121680, 0.123560, 0.122840, 0.123560, 0.121280, 0.123360, 0.122560, 0.123000, 0.122600, 0, 1, 0, 0
14:25:55, 51955.493, 1507434, 3, 1, 10.500000, 1.500000, 319.000000, -1.500000, 0.800000, 0.800000, 2.467639, 0.000000, -8.695491, 0.886752, 21.827169, -33.590331, 8375.000000, -28.596465, 7.142054, -1.057305, 57.000000, 284.000000, 0.000000, 61.700000, 8000.000000, 287.000000, 0, 0, 0, 0, 50.275040, 76.117317, 71.389854, -3.410714, 14.174191, 0.122720, 0.122800, 0.123080, 0.123160, 0.122880, 0.122960, 0.120080, 0.122960, 0.122120, 0.121960, 0.123080, 0, 1, 0, 0
14:25:55, 51955.558, 1507499, 3, 1, 10.400000, 1.500000, 319.100000, -1.100000, 0.800000, 0.800000, 2.643899, 0.088130, -8.548608, 0.871773, 21.827169, -33.590331, 8375.000000, -28.596465, 7.142054, -1.057305, 57.000000, 284.000000, 0.000000, 61.800000, 8000.000000, 284.000000, 0, 0, 0, 0, 50.275040, 76.117317, 71.389854, -3.410714, 14.174191, 0.122720, 0.122800, 0.123080, 0.123160, 0.122880, 0.122960, 0.120080, 0.122960, 0.122120, 0.121960, 0.123080, 0, 1, 0, 0
14:25:55, 51955.624, 1507565, 3, 1, 10.300000, 1.600000, 319.200000, -1.200000, 1.000000, 1.000000, 2.497016, 0.058753, -8.558400, 0.872772, 21.827107, -33.590318, 8376.000000, -28.551129, 7.079454, -0.963052, 57.000000, 284.000000, 0.000000, 61.900000, 8000.000000, 279.000000, 0, 0, 0, 0, 50.103142, 75.987999, 71.293068, -2.915179, 14.078306, 0.123640, 0.123880, 0.122160, 0.123200, 0.123080, 0.123560, 0.122120, 0.121960, 0.122960, 0.122920, 0.122280, 0, 1, 0, 0
14:25:55, 51955.689, 1507630, 3, 1, 10.300000, 1.700000, 319.200000, -0.800000, 0.400000, 1.000000, 2.673276, 0.058753, -8.783621, 0.895739, 21.827107, -33.590318, 8376.000000, -28.551129, 7.079454, -0.963052, 57.000000, 284.000000, 0.000000, 61.900000, 8000.000000, 275.000000, 0, 0, 0, 0, 50.103142, 75.987999, 71.293068, -2.915179, 14.078306, 0.123640, 0.123880, 0.122160, 0.123200, 0.123080, 0.123560, 0.122120, 0.121960, 0.122960, 0.122920, 0.122280, 0, 1, 0, 0
14:25:55, 51955.756, 1507697, 3, 1, 10.200000, 1.700000, 319.300000, -1.000000, 0.200000, 1.100000, 2.634107, 0.088130, -8.675907, 0.884755, 21.827107, -33.590318, 8376.000000, -28.551129, 7.079454, -0.963052, 57.000000, 284.000000, 0.000000, 62.000000, 8000.000000, 270.000000, 0, 0, 0, 0, 49.989735, 75.993172, 70.973671, -3.308036, 14.042350, 0.122800, 0.123480, 0.122280, 0.123040, 0.122840, 0.123560, 0.122040, 0.123520, 0.123520, 0.122120, 0.122160, 0, 1, 0, 0
14:25:55, 51955.820, 1507761, 3, 1, 10.200000, 1.700000, 319.400000, -0.700000, 0.000000, 1.100000, 2.555769, 0.029377, -8.754245, 0.892744, 21.827045, -33.590305, 8377.000000, -28.709634, 7.218569, -0.952147, 57.000000, 284.200000, 0.000000, 62.100000, 8000.000000, 264.000000, 0, 0, 0, 0, 49.989735, 75.993172, 70.973671, -3.308036, 14.042350, 0.122800, 0.123480, 0.122280, 0.123040, 0.122840, 0.123560, 0.122040, 0.123520, 0.123520, 0.122120, 0.122160, 0, 1, 0, 0
14:25:55, 51955.886, 1507827, 3, 1, 10.100000, 1.700000, 319.500000, -0.900000, 0.100000, 1.200000, 2.732029, 0.117507, -8.558400, 0.872772, 21.827045, -33.590305, 8377.000000, -28.709634, 7.218569, -0.952147, 57.000000, 284.200000, 0.000000, 62.200000, 8000.000000, 259.000000, 0, 0, 0, 0, 49.989735, 75.993172, 70.973671, -3.308036, 14.042350, 0.122800, 0.123480, 0.122280, 0.123040, 0.122840, 0.123560, 0.122040, 0.123520, 0.123520, 0.122120, 0.122160, 0, 1, 0, 0
14:25:55, 51955.951, 1507892, 3, 1, 10.100000, 1.800000, 319.500000, -0.600000, 0.200000, 1.100000, 2.477432, -0.048961, -8.979466, 0.915711, 21.827045, -33.590305, 8377.000000, -28.709634, 7.218569, -0.952147, 57.000000, 284.200000, 0.000000, 62.300000, 8000.000000, 253.000000, 0, 0, 0, 0, 49.856323, 75.998344, 70.751068, -3.761161, 14.212544, 0.122120, 0.123720, 0.122560, 0.123360, 0.123080, 0.122680, 0.120960, 0.122560, 0.122320, 0.122760, 0.122760, 0, 1, 0, 0
14:25:56, 51956.041, 1507958, 3, 1, 10.000000, 1.800000, 319.600000, -0.600000, 0.400000, 1.200000, 2.800575, 0.137091, -8.822790, 0.899734, 21.826982, -33.590291, 8377.000000, -28.981318, 7.434167, -0.836028, 58.000000, 284.400000, 0.000000, 62.400000, 8000.000000, 248.000000, 0, 0, 0, 0, 49.856323, 75.998344, 70.751068, -3.761161, 14.212544, 0.122120, 0.123720, 0.122560, 0.123360, 0.123080, 0.122680, 0.120960, 0.122560, 0.122320, 0.122760, 0.122760, 0, 1, 0, 0
14:25:56, 51956.106, 1508023, 3, 1, 10.000000, 1.800000, 319.700000, -0.500000, 0.200000, 1.000000, 2.399094, 0.048961, -9.194895, 0.937680, 21.826982, -33.590291, 8377.000000, -28.981318, 7.434167, -0.836028, 58.000000, 284.400000, 0.000000, 62.500000, 8000.000000, 243.000000, 0, 0, 0, 0, 49.353447, 76.339752, 70.044525, -3.886161, 14.334798, 0.123680, 0.123560, 0.123520, 0.123360, 0.123240, 0.122120, 0.122160, 0.123520, 0.122800, 0.122920, 0.121560, 0, 1, 0, 0
14:25:56, 51956.172, 1508089, 3, 1, 9.900000, 1.800000, 319.700000, -0.700000, -0.100000, 0.800000, 2.751614, 0.117507, -9.057804, 0.923700, 21.826982, -33.590291, 8377.000000, -28.981318, 7.434167, -0.836028, 58.000000, 284.400000, 0.000000, 62.500000, 8000.000000, 239.000000, 0, 0, 0, 0, 49.353447, 76.339752, 70.044525, -3.886161, 14.334798, 0.123680, 0.123560, 0.123520, 0.123360, 0.123240, 0.122120, 0.122160, 0.123520, 0.122800, 0.122920, 0.121560, 0, 1, 0, 0
14:25:56, 51956.237, 1508154, 3, 1, 9.900000, 1.800000, 319.800000, -0.800000, -0.400000, 0.500000, 2.291379, 0.156676, -8.969674, 0.914713, 21.826919, -33.590277, 8378.000000, -29.253003, 7.548205, -0.787363, 58.000000, 284.400000, 0.000000, 62.700000, 8000.000000, 232.000000, 0, 0, 0, 0, 49.353447, 76.339752, 70.044525, -3.886161, 14.334798, 0.123680, 0.123560, 0.123520, 0.123360, 0.123240, 0.122120, 0.122160, 0.123520, 0.122800, 0.122920, 0.121560, 0, 1, 0, 0
14:25:56, 51956.303, 1508220, 3, 1, 9.800000, 1.800000, 319.800000, -0.900000, -0.800000, 0.300000, 2.585146, 0.078338, -9.224271, 0.940676, 21.826919, -33.590277, 8378.000000, -29.253003, 7.548205, -0.787363, 58.000000, 284.400000, 0.000000, 62.800000, 8000.000000, 228.000000, 0, 0, 0, 0, 48.953201, 76.329399, 69.144409, -4.011161, 14.051937, 0.123400, 0.122720, 0.122760, 0.122200, 0.122040, 0.122880, 0.120920, 0.123320, 0.122160, 0.122880, 0.122800, 0, 1, 0, 0
14:25:56, 51956.368, 1508285, 3, 1, 9.800000, 1.700000, 319.800000, -1.000000, -0.800000, 0.000000, 2.320756, 0.225221, -8.881544, 0.905725, 21.826919, -33.590277, 8378.000000, -29.253003, 7.548205, -0.787363, 58.000000, 284.400000, 0.000000, 62.800000, 8000.000000, 226.000000, 0, 0, 0, 0, 48.953201, 76.329399, 69.144409, -4.011161, 14.051937, 0.123400, 0.122720, 0.122760, 0.122200, 0.122040, 0.122880, 0.120920, 0.123320, 0.122160, 0.122880, 0.122800, 0, 1, 0, 0
14:25:56, 51956.471, 1508388, 3, 1, 9.700000, 1.600000, 319.800000, -1.000000, -1.600000, -0.400000, 2.506808, 0.107714, -9.008842, 0.918707, 21.826855, -33.590263, 8378.000000, -29.637867, 7.637164, -0.700938, 59.000000, 284.400000, 0.000000, 62.900000, 8000.000000, 219.000000, 0, 0, 0, 0, 48.152710, 76.112144, 68.021683, -3.892857, 13.694766, 0.123560, 0.122160, 0.122200, 0.122840, 0.123400, 0.122080, 0.121200, 0.123160, 0.122600, 0.122840, 0.122520, 0, 1, 0, 0
14:25:56, 51956.499, 1508416, 3, 1, 9.600000, 1.500000, 319.700000, -0.900000, -1.400000, -0.500000, 2.222834, 0.097922, -8.881544, 0.905725, 21.826855, -33.590263, 8378.000000, -29.637867, 7.637164, -0.700938, 59.000000, 284.400000, 0.000000, 63.000000, 8000.000000, 213.000000, 0, 0, 0, 0, 48.152710, 76.112144, 68.021683, -3.892857, 13.694766, 0.123560, 0.122160, 0.122200, 0.122840, 0.123400, 0.122080, 0.121200, 0.123160, 0.122600, 0.122840, 0.122520, 0, 1, 0, 0
14:25:56, 51956.565, 1508482, 3, 1, 9.600000, 1.400000, 319.700000, -0.900000, -1.500000, -0.800000, 2.673276, 0.088130, -9.008842, 0.918707, 21.826855, -33.590263, 8378.000000, -29.637867, 7.637164, -0.700938, 59.000000, 284.400000, 0.000000, 63.100000, 8000.000000, 208.000000, 0, 0, 0, 0, 47.742199, 76.272507, 66.966705, -3.727679, 13.862564, 0.122800, 0.122880, 0.122480, 0.121880, 0.122880, 0.122640, 0.122000, 0.123400, 0.123680, 0.121520, 0.122960, 0, 1, 0, 0
14:25:56, 51956.630, 1508547, 3, 1, 9.500000, 1.300000, 319.600000, -0.800000, -1.200000, -0.900000, 2.477432, 0.156676, -8.812998, 0.898735, 21.826790, -33.590248, 8379.000000, -29.983176, 7.807549, -0.737116, 60.000000, 284.600000, 0.000000, 63.200000, 8000.000000, 205.000000, 0, 0, 0, 0, 47.742199, 76.272507, 66.966705, -3.727679, 13.862564, 0.122800, 0.122880, 0.122480, 0.121880, 0.122880, 0.122640, 0.122000, 0.123400, 0.123680, 0.121520, 0.122960, 0, 1, 0, 0
14:25:56, 51956.696, 1508613, 3, 1, 9.500000, 1.200000, 319.500000, -0.700000, -1.400000, -1.200000, 2.643899, 0.039169, -9.106765, 0.928693, 21.826790, -33.590248, 8379.000000, -29.983176, 7.807549, -0.737116, 60.000000, 284.600000, 0.000000, 63.300000, 8000.000000, 200.000000, 0, 0, 0, 0, 47.742199, 76.272507, 66.966705, -3.727679, 13.862564, 0.122800, 0.122880, 0.122480, 0.121880, 0.122880, 0.122640, 0.122000, 0.123400, 0.123680, 0.121520, 0.122960, 0, 1, 0, 0
14:25:56, 51956.761, 1508678, 3, 1, 9.400000, 1.000000, 319.400000, -0.700000, -1.600000, -1.400000, 2.594938, 0.137091, -8.959881, 0.913714, 21.826790, -33.590248, 8379.000000, -29.983176, 7.807549, -0.737116, 60.000000, 284.600000, 0.000000, 63.400000, 8000.000000, 198.000000, 0, 0, 0, 0, 47.844826, 76.086281, 66.850563, -3.544643, 13.864963, 0.123120, 0.122800, 0.123600, 0.122800, 0.122080, 0.123280, 0.121640, 0.123280, 0.123440, 0.122720, 0.122880, 0, 1, 0, 0
14:25:56, 51956.827, 1508744, 3, 1, 9.400000, 0.900000, 319.300000, -0.400000, -1.800000, -1.500000, 2.526393, 0.068546, -9.077388, 0.925697, 21.826724, -33.590233, 8380.000000, -30.141680, 8.073619, -0.641899, 60.000000, 284.900000, 0.000000, 63.500000, 8000.000000, 192.000000, 0, 0, 0, 0, 47.844826, 76.086281, 66.850563, -3.544643, 13.864963, 0.123120, 0.122800, 0.123600, 0.122800, 0.122080, 0.123280, 0.121640, 0.123280, 0.123440, 0.122720, 0.122880, 0, 1, 0, 0
14:25:56, 51956.892, 1508809, 3, 1, 9.400000, 0.800000, 319.200000, -0.500000, -1.900000, -1.400000, 2.653692, 0.107714, -8.979466, 0.915711, 21.826724, -33.590233, 8380.000000, -30.141680, 8.073619, -0.641899, 60.000000, 284.900000, 0.000000, 63.600000, 8000.000000, 187.000000, 0, 0, 0, 0, 48.245075, 75.936272, 67.557106, -3.386161, 13.910507, 0.123000, 0.122640, 0.123760, 0.123360, 0.123440, 0.123320, 0.122000, 0.123720, 0.123200, 0.123600, 0.122600, 0, 1, 0, 0
14:25:56, 51956.958, 1508875, 3, 1, 9.400000, 0.600000, 319.200000, -0.100000, -1.800000, -1.300000, 2.428471, 0.000000, -9.057804, 0.923700, 21.826724, -33.590233, 8380.000000, -30.141680, 8.073619, -0.641899, 60.000000, 284.900000, 0.000000, 63.600000, 8000.000000, 180.000000, 0, 0, 0, 0, 48.245075, 75.936272, 67.557106, -3.386161, 13.910507, 0.123000, 0.122640, 0.123760, 0.123360, 0.123440, 0.123320, 0.122000, 0.123720, 0.123200, 0.123600, 0.122600, 0, 1, 0, 0
14:25:57, 51957.045, 1508948, 3, 1, 9.300000, 0.500000, 319.100000, -0.300000, -1.400000, -1.200000, 2.683068, 0.039169, -9.106765, 0.928693, 21.826659, -33.590218, 8380.000000, -30.300184, 8.111176, -0.698450, 61.000000, 284.900000, 0.000000, 63.700000, 7999.000000, 172.000000, 0, 0, 0, 0, 49.373974, 76.096626, 68.070076, -3.160714, 13.773871, 0.123640, 0.122880, 0.122120, 0.123320, 0.123360, 0.123280, 0.121080, 0.122680, 0.123120, 0.122560, 0.121240, 0, 1, 0, 0
14:25:57, 51957.168, 1509071, 3, 1, 9.300000, 0.300000, 318.900000, -0.100000, -0.900000, -1.000000, 2.722237, -0.039169, -9.263440, 0.944671, 21.826659, -33.590218, 8380.000000, -30.300184, 8.111176, -0.698450, 61.000000, 284.900000, 0.000000, 63.900000, 7999.000000, 159.000000, 0, 0, 0, 0, 49.373974, 76.096626, 68.070076, -3.160714, 13.773871, 0.123640, 0.122880, 0.122120, 0.123320, 0.123360, 0.123280, 0.121080, 0.122680, 0.123120, 0.122560, 0.121240, 0, 1, 0, 0
